사용월,호선명,지하철역,승차총승객수,하차총승객수
202003,3호선,압구정,542378,584637
202003,3호선,약수,235010,229574
202003,3호선,양재,696570,747203
202003,3호선,연신내,698985,662655
202003,3호선,오금,116281,100897
202003,3호선,옥수,154549,159175
202003,3호선,원당,196730,188089
202003,3호선,원흥,162048,152890
202003,3호선,을지로3가,198878,210797
202003,3호선,일원,154051,151942
202003,3호선,잠원,95586,93805
202003,3호선,정발산,121740,127988
202003,3호선,종로3가,193514,220917
202003,3호선,주엽,141707,145229
202003,3호선,지축,55833,56926
202003,3호선,충무로,16,0
202003,3호선,학여울,28945,28894
202003,3호선,홍제,310701,296240
202003,3호선,화정,294830,305117
202004,3호선,가락시장,172633,168564
202004,3호선,경복궁,331246,330144
202004,3호선,경찰병원,144413,144055
202004,3호선,고속터미널,693163,698802
202004,3호선,교대,270419,182383
202004,3호선,구파발,395601,367863
202004,3호선,금호,156479,145166
202004,3호선,남부터미널,539650,555918
202004,3호선,녹번,260719,230470
202004,3호선,대곡,34524,26573
202004,3호선,대청,176907,160795
202004,3호선,대치,187581,182863
202004,3호선,대화,246138,192517
202004,3호선,도곡,93679,95926
202004,3호선,독립문,132260,138755
202004,3호선,동대입구,135434,147588
202004,3호선,마두,136405,141468
202004,3호선,매봉,216013,207491
202004,3호선,무악재,73895,73861
202004,3호선,백석,189988,190263
202004,3호선,불광,313502,337057
202004,3호선,삼송,333469,318153
202004,3호선,수서,294788,299622
202004,3호선,신사,565501,607327
202004,3호선,안국,344652,362630
202004,3호선,압구정,573130,620567
202004,3호선,약수,246973,242062
202004,3호선,양재,725680,778858
202004,3호선,연신내,746903,705779
202004,3호선,오금,121256,106632
202004,3호선,옥수,171363,174872
202004,3호선,원당,212898,201342
202004,3호선,원흥,171499,159278
202004,3호선,을지로3가,203080,216815
202004,3호선,일원,169594,166250
202004,3호선,잠원,106725,103602
202004,3호선,정발산,134580,139072
202004,3호선,종로3가,194603,228183
202004,3호선,주엽,156321,158783
202004,3호선,지축,64077,62225
202004,3호선,충무로,14,0
202004,3호선,학여울,31728,32071
202004,3호선,홍제,338327,318786
202004,3호선,화정,317763,328123
202005,3호선,가락시장,182319,178291
202005,3호선,경복궁,361660,360556
202005,3호선,경찰병원,150126,150091
202005,3호선,고속터미널,794676,786338
202005,3호선,교대,284703,187423
202005,3호선,구파발,414979,387304
202005,3호선,금호,163521,151649
202005,3호선,남부터미널,571271,585980
202005,3호선,녹번,271619,241808
202005,3호선,대곡,36912,28048
202005,3호선,대청,187614,172260
202005,3호선,대치,206058,203589
202005,3호선,대화,265247,208343
202005,3호선,도곡,103722,104491
202005,3호선,독립문,142416,148799
202005,3호선,동대입구,139752,149759
202005,3호선,마두,148765,154604
202005,3호선,매봉,226487,217117
202005,3호선,무악재,76423,77291
202005,3호선,백석,201301,201408
202005,3호선,불광,329345,354799
202005,3호선,삼송,349226,336250
202005,3호선,수서,325854,327584
202005,3호선,신사,584828,630300
202005,3호선,안국,374956,392318
202005,3호선,압구정,598453,647093
202005,3호선,약수,256302,252237
202005,3호선,양재,758311,817712
202005,3호선,연신내,769095,728737
202005,3호선,오금,124789,111241
202005,3호선,옥수,182643,187082
202005,3호선,원당,225011,213237
202005,3호선,원흥,179865,167503
202005,3호선,을지로3가,210996,222966
202005,3호선,일원,178736,174326
202005,3호선,잠원,117638,113526
202005,3호선,정발산,145248,152456
202005,3호선,종로3가,195273,231214
202005,3호선,주엽,172341,174790
202005,3호선,지축,67787,65409
202005,3호선,충무로,24,0
202005,3호선,학여울,33945,34340
202005,3호선,홍제,352408,333154
202005,3호선,화정,339663,350705
202006,3호선,가락시장,202924,199009
202006,3호선,경복궁,396521,391498
202006,3호선,경찰병원,170372,169687
202006,3호선,고속터미널,828533,818549
202006,3호선,교대,321123,214635
202006,3호선,구파발,460231,428724
202006,3호선,금호,179753,165614
202006,3호선,남부터미널,629214,648096
202006,3호선,녹번,311393,276960
202006,3호선,대곡,40703,30731
202006,3호선,대청,218899,199176
202006,3호선,대치,228885,228032
202006,3호선,대화,295024,228343
202006,3호선,도곡,119829,120323
202006,3호선,독립문,153654,159380
202006,3호선,동대입구,157335,165512
202006,3호선,마두,163761,169628
202006,3호선,매봉,261722,250546
202006,3호선,무악재,84517,85668
202006,3호선,백석,216439,217638
202006,3호선,불광,356267,378862
202006,3호선,삼송,384694,370916
202006,3호선,수서,361725,366034
202006,3호선,신사,642371,697878
202006,3호선,안국,421449,433486
202006,3호선,압구정,673963,727277
202006,3호선,약수,285821,281366
202006,3호선,양재,854174,924531
202006,3호선,연신내,837465,786837
202006,3호선,오금,141136,124610
202006,3호선,옥수,199945,206236
202006,3호선,원당,243672,230999
202006,3호선,원흥,197422,184617
202006,3호선,을지로3가,235143,248691
202006,3호선,일원,208787,202957
202006,3호선,잠원,129306,124972
202006,3호선,정발산,151332,157600
202006,3호선,종로3가,218311,257114
202006,3호선,주엽,189388,192460
202006,3호선,지축,75338,72498
202006,3호선,충무로,18,0
202006,3호선,학여울,45658,47061
202006,3호선,홍제,383361,361961
202006,3호선,화정,370460,378514
202007,3호선,가락시장,217628,212164
202007,3호선,경복궁,433569,430158
202007,3호선,경찰병원,182914,182300
202007,3호선,고속터미널,930014,920684
202007,3호선,교대,346980,231762
202007,3호선,구파발,491905,461150
202007,3호선,금호,193177,177246
202007,3호선,남부터미널,687405,708493
202007,3호선,녹번,341322,302111
202007,3호선,대곡,42938,32731
202007,3호선,대청,234777,212478
202007,3호선,대치,251689,249457
202007,3호선,대화,316265,239167
202007,3호선,도곡,126897,128841
202007,3호선,독립문,162790,168455
202007,3호선,동대입구,164254,171884
202007,3호선,마두,174825,180722
202007,3호선,매봉,281073,268048
202007,3호선,무악재,90745,90760
202007,3호선,백석,230030,230816
202007,3호선,불광,375378,397681
202007,3호선,삼송,409232,394121
202007,3호선,수서,390527,395872
202007,3호선,신사,699133,763026
202007,3호선,안국,463736,481075
202007,3호선,압구정,735124,796515
202007,3호선,약수,306833,301561
202007,3호선,양재,912575,988849
202007,3호선,연신내,885303,828786
202007,3호선,오금,149715,132608
202007,3호선,옥수,216425,223123
202007,3호선,원당,255565,240303
202007,3호선,원흥,213137,198656
202007,3호선,을지로3가,254576,272461
202007,3호선,일원,228167,221920
202007,3호선,잠원,136427,131740
202007,3호선,정발산,162865,170169
202007,3호선,종로3가,238806,286329
202007,3호선,주엽,204099,207194
202007,3호선,지축,79319,75758
202007,3호선,충무로,23,0
202007,3호선,학여울,47209,48726
202007,3호선,홍제,403176,378679
202007,3호선,화정,395621,406669
202008,3호선,가락시장,173697,168361
202008,3호선,경복궁,327861,324045
202008,3호선,경찰병원,146499,146858
202008,3호선,고속터미널,758034,748852
202008,3호선,교대,268886,178464
202008,3호선,구파발,387335,363524
202008,3호선,금호,155969,144227
202008,3호선,남부터미널,555928,572679
202008,3호선,녹번,277382,247533
202008,3호선,대곡,33624,26254
202008,3호선,대청,182993,167396
202008,3호선,대치,205153,202700
202008,3호선,대화,250704,194336
202008,3호선,도곡,99018,100263
202008,3호선,독립문,130029,133366
202008,3호선,동대입구,132364,138074
202008,3호선,마두,138764,143846
202008,3호선,매봉,227126,216355
202008,3호선,무악재,72562,72284
202008,3호선,백석,183908,184955
202008,3호선,불광,305461,325788
202008,3호선,삼송,325201,315336
202008,3호선,수서,311748,316304
202008,3호선,신사,559200,606808
202008,3호선,안국,349551,360339
202008,3호선,압구정,598569,643765
202008,3호선,약수,244876,240695
202008,3호선,양재,721619,780142
202008,3호선,연신내,712396,668464
202008,3호선,오금,119334,106335
202008,3호선,옥수,170922,176984
202008,3호선,원당,203216,191930
202008,3호선,원흥,167468,159190
202008,3호선,을지로3가,196171,208106
202008,3호선,일원,180869,178404
202008,3호선,잠원,107151,103047
202008,3호선,정발산,128554,131634
202008,3호선,종로3가,181568,214671
202008,3호선,주엽,161114,163356
202008,3호선,지축,60032,59269
202008,3호선,충무로,14,0
202008,3호선,학여울,33564,34378
202008,3호선,홍제,323381,304858
202008,3호선,화정,310530,318801
202009,3호선,가락시장,174193,171470
202009,3호선,경복궁,319318,311091
202009,3호선,경찰병원,142730,142380
202009,3호선,고속터미널,659007,695110
202009,3호선,교대,259655,170993
202009,3호선,구파발,385145,362103
202009,3호선,금호,153267,142468
202009,3호선,남부터미널,523037,546215
202009,3호선,녹번,279459,252199
202009,3호선,대곡,33906,26157
202009,3호선,대청,178539,162538
202009,3호선,대치,184974,182535
202009,3호선,대화,242816,190698
202009,3호선,도곡,98218,98794
202009,3호선,독립문,132240,135724
202009,3호선,동대입구,134717,140486
202009,3호선,마두,133392,139718
202009,3호선,매봉,222164,210759
202009,3호선,무악재,72686,73110
202009,3호선,백석,183371,186072
202009,3호선,불광,309336,330325
202009,3호선,삼송,328118,319846
202009,3호선,수서,293828,302301
202009,3호선,신사,535123,570759
202009,3호선,안국,323255,333944
202009,3호선,압구정,581184,620802
202009,3호선,약수,242652,238096
202009,3호선,양재,712619,766348
202009,3호선,연신내,715676,670568
202009,3호선,오금,117439,105072
202009,3호선,옥수,169362,175179
202009,3호선,원당,207852,198273
202009,3호선,원흥,170599,161803
202009,3호선,을지로3가,191279,200167
202009,3호선,일원,175336,172423
202009,3호선,잠원,99866,98332
202009,3호선,정발산,124064,126596
202009,3호선,종로3가,179099,209513
202009,3호선,주엽,155541,158227
202009,3호선,지축,61280,60345
202009,3호선,충무로,15,0
202009,3호선,학여울,31689,32363
202009,3호선,홍제,327386,311949
202009,3호선,화정,305372,315659
202010,3호선,가락시장,187439,185210
202010,3호선,경복궁,386995,386596
202010,3호선,경찰병원,155148,155403
202010,3호선,고속터미널,804722,788356
202010,3호선,교대,290845,192836
202010,3호선,구파발,432954,408212
202010,3호선,금호,169263,155485
202010,3호선,남부터미널,587878,601681
202010,3호선,녹번,304758,272953
202010,3호선,대곡,39544,30556
202010,3호선,대청,201265,183153
202010,3호선,대치,216250,216027
202010,3호선,대화,275761,215851
202010,3호선,도곡,107846,109250
202010,3호선,독립문,151606,158728
202010,3호선,동대입구,150512,162272
202010,3호선,마두,153344,157767
202010,3호선,매봉,243163,233663
202010,3호선,무악재,80437,81071
202010,3호선,백석,203688,203783
202010,3호선,불광,342011,366095
202010,3호선,삼송,371238,356298
202010,3호선,수서,341669,341157
202010,3호선,신사,593781,647336
202010,3호선,안국,401192,421731
202010,3호선,압구정,620061,674046
202010,3호선,약수,267213,262348
202010,3호선,양재,781324,849735
202010,3호선,연신내,784309,732299
202010,3호선,오금,128332,114602
202010,3호선,옥수,189354,194537
202010,3호선,원당,231219,217371
202010,3호선,원흥,191690,181132
202010,3호선,을지로3가,204773,219263
202010,3호선,일원,199034,194979
202010,3호선,잠원,106951,105531
202010,3호선,정발산,143220,147466
202010,3호선,종로3가,193415,236215
202010,3호선,주엽,178291,178932
202010,3호선,지축,68373,65879
202010,3호선,충무로,23,0
202010,3호선,학여울,41258,41770
202010,3호선,홍제,363505,342813
202010,3호선,화정,344016,354831
202011,3호선,가락시장,195082,192692
202011,3호선,경복궁,406768,404074
202011,3호선,경찰병원,161837,162081
202011,3호선,고속터미널,787866,782236
202011,3호선,교대,308783,205192
202011,3호선,구파발,434391,407766
202011,3호선,금호,172810,160268
202011,3호선,남부터미널,616910,633702
202011,3호선,녹번,315266,286602
202011,3호선,대곡,38903,29747
202011,3호선,대청,210639,191913
202011,3호선,대치,225703,227792
202011,3호선,대화,286187,222174
202011,3호선,도곡,114480,115436
202011,3호선,독립문,149804,157018
202011,3호선,동대입구,158052,169142
202011,3호선,마두,156796,162531
202011,3호선,매봉,262056,250637
202011,3호선,무악재,82642,83307
202011,3호선,백석,206008,206459
202011,3호선,불광,346263,367865
202011,3호선,삼송,374608,361409
202011,3호선,수서,355277,359381
202011,3호선,신사,620469,666131
202011,3호선,안국,425996,441815
202011,3호선,압구정,640973,691104
202011,3호선,약수,274006,270615
202011,3호선,양재,827547,894590
202011,3호선,연신내,788733,737074
202011,3호선,오금,133463,118609
202011,3호선,옥수,190528,196252
202011,3호선,원당,234374,220563
202011,3호선,원흥,196017,184958
202011,3호선,을지로3가,219271,231064
202011,3호선,일원,207684,203081
202011,3호선,잠원,104439,102524
202011,3호선,정발산,140580,141779
202011,3호선,종로3가,205432,241637
202011,3호선,주엽,181007,181794
202011,3호선,지축,68736,66891
202011,3호선,충무로,18,0
202011,3호선,학여울,45353,45938
202011,3호선,홍제,369166,350423
202011,3호선,화정,342639,353815
202012,3호선,가락시장,167312,163764
202012,3호선,경복궁,316243,306379
202012,3호선,경찰병원,142349,143050
202012,3호선,고속터미널,672868,681862
202012,3호선,교대,252289,168971
202012,3호선,구파발,376318,354631
202012,3호선,금호,148135,142094
202012,3호선,남부터미널,521080,538845
202012,3호선,녹번,279901,258719
202012,3호선,대곡,31424,23518
202012,3호선,대청,179880,164948
202012,3호선,대치,181811,181717
202012,3호선,대화,236433,189886
202012,3호선,도곡,97324,97961
202012,3호선,독립문,128833,133321
202012,3호선,동대입구,129462,135457
202012,3호선,마두,132121,137265
202012,3호선,매봉,230791,218505
202012,3호선,무악재,72082,73774
202012,3호선,백석,185847,185893
202012,3호선,불광,303522,324502
202012,3호선,삼송,327025,325436
202012,3호선,수서,284923,293018
202012,3호선,신사,537154,558649
202012,3호선,안국,315605,320469
202012,3호선,압구정,576917,608534
202012,3호선,약수,237685,231835
202012,3호선,양재,709793,756332
202012,3호선,연신내,700470,659643
202012,3호선,오금,114951,103108
202012,3호선,옥수,158892,167140
202012,3호선,원당,203276,195387
202012,3호선,원흥,168871,162208
202012,3호선,을지로3가,191489,197283
202012,3호선,일원,177332,173416
202012,3호선,잠원,83491,83013
202012,3호선,정발산,122339,120204
202012,3호선,종로3가,179673,203111
202012,3호선,주엽,153798,156020
202012,3호선,지축,59830,59281
202012,3호선,충무로,14,0
202012,3호선,학여울,31087,31469
202012,3호선,홍제,320825,310610
202012,3호선,화정,299338,311045
